Time (ms),Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,AVG
3.4,-0.02308632,-0.023755633,-0.023083421,-0.02294943,-0.023202596,-0.02321548
3.4125,-0.022873093,-0.023395531,-0.022938801,-0.022986793,-0.023174252,-0.023073694
3.425,-0.022227615,-0.023702488,-0.023204207,-0.022944276,-0.023095339,-0.023034785
3.4375,-0.02233455,-0.023133346,-0.022969722,-0.023097915,-0.023178117,-0.02294273
3.45,-0.022714622,-0.023032852,-0.022947175,-0.023312753,-0.023099204,-0.023021321
3.4625,-0.022513957,-0.022206679,-0.022533605,-0.023186169,-0.023276356,-0.022743353
3.475,-0.022608653,-0.022634421,-0.022573867,-0.023002253,-0.023366865,-0.022837212
3.4875,-0.023056043,-0.022218596,-0.022410243,-0.022866651,-0.023482819,-0.02280687
3.5,-0.023277322,-0.022953617,-0.022858921,-0.022801588,-0.023482175,-0.023074725
3.5125,-0.023238993,-0.022612196,-0.022931392,-0.022851191,-0.023410348,-0.023008824
3.525,-0.023024156,-0.023082133,-0.023053788,-0.022814472,-0.023282476,-0.023051405
3.5375,-0.022926239,-0.022973909,-0.023048635,-0.023022223,-0.023153638,-0.023024929
3.55,-0.022921407,-0.022926883,-0.023297614,-0.023099848,-0.02287728,-0.023024607
3.5625,-0.022358063,-0.022851835,-0.023381359,-0.02297262,-0.02273266,-0.022859307
3.575,-0.021853985,-0.022888554,-0.023417112,-0.022948141,-0.022419583,-0.022705475
3.5875,-0.022367082,-0.022771311,-0.023101458,-0.022775498,-0.022336805,-0.022670431
3.6,-0.023057009,-0.022458235,-0.023229974,-0.022625402,-0.022215053,-0.022717135
3.6125,-0.023285053,-0.022712046,-0.022649559,-0.022443419,-0.022512347,-0.022720485
3.625,-0.023300191,-0.022878891,-0.022491411,-0.022923984,-0.022821236,-0.022883143
3.6375,-0.023475411,-0.023204851,-0.022465643,-0.022859565,-0.022988081,-0.02299871
3.65,-0.023431606,-0.023101781,-0.022763259,-0.023129159,-0.023057331,-0.023096627
3.6625,-0.023254776,-0.023198087,-0.022541335,-0.023312753,-0.023212259,-0.023103842
3.675,-0.022805453,-0.022728795,-0.022474662,-0.023146874,-0.022675971,-0.022766351
3.6875,-0.022384797,-0.022928171,-0.022570002,-0.022949752,-0.022562272,-0.022678999
3.7,-0.022769701,-0.022566137,-0.022661477,-0.022971332,-0.022576122,-0.022708954
3.7125,-0.022928816,-0.022930104,-0.022679836,-0.02293107,-0.022802876,-0.02285454
3.725,-0.022836374,-0.022695619,-0.022877602,-0.022925273,-0.022805453,-0.022828064
3.7375,-0.022622181,-0.022853767,-0.023113054,-0.023062807,-0.022983894,-0.022927141
3.75,-0.022578698,-0.02290337,-0.02299871,-0.023082455,-0.023030275,-0.022918702
3.7625,-0.022665664,-0.023172964,-0.022885655,-0.022992912,-0.022696263,-0.022882692
3.775,-0.02282961,-0.022578376,-0.022544878,-0.022973909,-0.022592871,-0.022703929
3.7875,-0.02272042,-0.022884044,-0.022666308,-0.022966823,-0.022370303,-0.02272158
3.8,-0.022941055,-0.02240058,-0.022403479,-0.022719776,-0.02222375,-0.022537728
