Time (ms),Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,AVG
2.825,-0.024017496,-0.024187241,-0.024153421,-0.023843565,-0.023697334,-0.023979811
2.8375,-0.024014598,-0.024032313,-0.024114447,-0.023911527,-0.023924411,-0.023999459
2.85,-0.024175645,-0.023954688,-0.024294498,-0.023769805,-0.024067743,-0.024052476
2.8625,-0.024251337,-0.024176289,-0.023843243,-0.023888014,-0.024023938,-0.024036565
2.875,-0.024222993,-0.024519965,-0.02376594,-0.024050028,-0.023752734,-0.024062332
2.8875,-0.024251015,-0.024534137,-0.023690248,-0.024056792,-0.023471223,-0.024000683
2.9,-0.024307704,-0.024930314,-0.023812644,-0.024180799,-0.02349989,-0.02414627
2.9125,-0.024142469,-0.024447493,-0.023745326,-0.02416405,-0.023618421,-0.024023552
2.925,-0.024027804,-0.024290633,-0.023722135,-0.023834224,-0.024071286,-0.023989217
2.9375,-0.02445168,-0.023932141,-0.024261644,-0.023774959,-0.024298363,-0.024143758
2.95,-0.024563447,-0.023948568,-0.024491942,-0.023886404,-0.024970898,-0.024372252
2.9625,-0.024496774,-0.023859026,-0.024705491,-0.024186596,-0.024699049,-0.024389387
2.975,-0.024389838,-0.023645155,-0.024672316,-0.024375022,-0.024721596,-0.024360785
2.9875,-0.024281936,-0.02381361,-0.024270341,-0.024772165,-0.024603065,-0.024348224
3,-0.024236521,-0.023993984,-0.024048096,-0.024580196,-0.024514167,-0.024274593
3.0125,-0.024466497,-0.024484856,-0.024197225,-0.024351509,-0.024415928,-0.024383203
3.025,-0.024281614,-0.024588571,-0.024392093,-0.024693252,-0.024315756,-0.024454257
3.0375,-0.024112515,-0.024733191,-0.024407553,-0.024414962,-0.024512556,-0.024436155
3.05,-0.023929242,-0.024877168,-0.02448389,-0.024606286,-0.024479381,-0.024475193
3.0625,-0.023918935,-0.02501438,-0.024095443,-0.024512879,-0.024665552,-0.024441438
3.075,-0.023744038,-0.024750262,-0.024289023,-0.024071286,-0.024794712,-0.024329864
3.0875,-0.023621642,-0.024800831,-0.024087391,-0.023822629,-0.024833363,-0.024233171
3.1,-0.023785588,-0.024538646,-0.024172424,-0.023510519,-0.024369546,-0.024075345
3.1125,-0.024199802,-0.024545088,-0.02438243,-0.023986575,-0.024151166,-0.024253012
3.125,-0.024258101,-0.024103174,-0.024439441,-0.024216229,-0.024064844,-0.024216358
3.1375,-0.024439119,-0.024045841,-0.023994306,-0.024498706,-0.024226536,-0.024240902
3.15,-0.024290311,-0.024063556,-0.02402104,-0.024361494,-0.024276783,-0.024202637
3.1625,-0.024306738,-0.02440852,-0.024035856,-0.024433643,-0.02409029,-0.024255009
3.175,-0.024381142,-0.024395636,-0.024109294,-0.024126687,-0.024078372,-0.024218226
3.1875,-0.024300296,-0.024370835,-0.024011055,-0.023854839,-0.023975302,-0.024102465
3.2,-0.02393955,-0.023971437,-0.023832292,-0.023685095,-0.023891879,-0.02386405
3.2125,-0.024054215,-0.023629372,-0.02407032,-0.023761431,-0.023819086,-0.023866885
3.225,-0.024145368,-0.023556579,-0.023783011,-0.024296109,-0.023748225,-0.023905858
3.2375,-0.024080305,-0.023593297,-0.0234738,-0.024237809,-0.023487006,-0.023774444
3.25,-0.023992051,-0.023637102,-0.023524047,-0.024150844,-0.023716016,-0.023804012
3.2625,-0.023997205,-0.023471546,-0.023405194,-0.024352153,-0.023726001,-0.02379042
3.275,-0.023973369,-0.023558511,-0.023451898,-0.024085459,-0.023534032,-0.023720654
3.2875,-0.023889947,-0.023705386,-0.023568818,-0.023611013,-0.023612301,-0.023677493
3.3,-0.024054537,-0.023734697,-0.023956621,-0.023321771,-0.023624541,-0.023738433
3.3125,-0.02408256,-0.023734053,-0.024136672,-0.023356558,-0.023725678,-0.023807104
3.325,-0.024162761,-0.023951789,-0.024454579,-0.023719559,-0.023881572,-0.024034052
3.3375,-0.02405035,-0.024304161,-0.024293854,-0.023980456,-0.02382746,-0.024091256
3.35,-0.024244896,-0.024633342,-0.024158896,-0.024096088,-0.023840344,-0.024194713
3.3625,-0.024426235,-0.024959302,-0.023977879,-0.024311891,-0.023838412,-0.024302744
3.375,-0.024752517,-0.024895205,-0.024181443,-0.024019429,-0.024048096,-0.024379338
3.3875,-0.024515777,-0.024556361,-0.024334438,-0.024055182,-0.024282581,-0.024348868
3.4,-0.024141503,-0.024329929,-0.024469074,-0.023887048,-0.024550564,-0.024275623
3.4125,-0.024429778,-0.023836479,-0.024531882,-0.024174679,-0.024164694,-0.024227502
3.425,-0.024265188,-0.024039077,-0.024321232,-0.024357307,-0.024174679,-0.024231496
3.4375,-0.024594369,-0.024127009,-0.024340236,-0.024664907,-0.02455765,-0.024456834
3.45,-0.024415928,-0.024919362,-0.024092223,-0.025275599,-0.024695184,-0.024679659
3.4625,-0.024392415,-0.024536714,-0.024065811,-0.025320371,-0.024841093,-0.024631281
3.475,-0.024561193,-0.024240708,-0.023759498,-0.024929025,-0.024784082,-0.024454901
3.4875,-0.024418183,-0.023925699,-0.023963062,-0.024657821,-0.024364071,-0.024265767
3.5,-0.024098664,-0.024119601,-0.024222027,-0.024536714,-0.02415181,-0.024225763
3.5125,-0.023894778,-0.024031669,-0.024458122,-0.024319944,-0.024498706,-0.024240644
3.525,-0.023830037,-0.024067743,-0.024210431,-0.024437508,-0.024459089,-0.024200962
3.5375,-0.023697978,-0.024063878,-0.024444594,-0.024616593,-0.024569245,-0.024278458
3.55,-0.023793318,-0.024356662,-0.02442237,-0.024454579,-0.024967354,-0.024398857
3.5625,-0.023851618,-0.024371157,-0.024487111,-0.024204312,-0.024904546,-0.024363749
3.575,-0.023956621,-0.024238454,-0.024393381,-0.023868044,-0.024596623,-0.024210625
3.5875,-0.024301906,-0.024468429,-0.024148267,-0.023878996,-0.024545088,-0.024268537
3.6,-0.024834651,-0.024461665,-0.024090612,-0.023709252,-0.024327674,-0.024284771
3.6125,-0.025123248,-0.024735124,-0.023977557,-0.023727933,-0.024375344,-0.024387841
3.625,-0.024867827,-0.024608219,-0.024375666,-0.024030702,-0.024523186,-0.02448112
3.6375,-0.02462529,-0.024631732,-0.024427523,-0.024292566,-0.024299007,-0.024455224
3.65,-0.024423658,-0.024920973,-0.024546698,-0.02421333,-0.024277427,-0.024476417
3.6625,-0.024501927,-0.025202162,-0.024664907,-0.023896711,-0.024603709,-0.024573883
3.675,-0.024215263,-0.025079121,-0.024385329,-0.023987864,-0.024552496,-0.024444015
3.6875,-0.024134417,-0.025340018,-0.024247472,-0.023984321,-0.024459089,-0.024433063
3.7,-0.024017819,-0.025092649,-0.024192716,-0.024001392,-0.024604676,-0.02438185
3.7125,-0.024076118,-0.025023721,-0.024282903,-0.023975624,-0.024924194,-0.024456512
3.725,-0.023917003,-0.024824344,-0.024209143,-0.024153098,-0.024904868,-0.024401691
3.7375,-0.023773026,-0.024615627,-0.024117346,-0.024090612,-0.025055608,-0.024330444
3.75,-0.023905085,-0.024451036,-0.024267764,-0.024513201,-0.024826277,-0.024392673
3.7625,-0.024093189,-0.024184986,-0.024214941,-0.0247683,-0.024708068,-0.024393897
3.775,-0.024624323,-0.02360747,-0.024061301,-0.025005362,-0.024616593,-0.02438301
3.7875,-0.02478215,-0.023613912,-0.024074185,-0.024948995,-0.024317045,-0.024347257
3.8,-0.024825955,-0.023733409,-0.024010088,-0.024463276,-0.023786554,-0.024163856
